n,seed,context,policy,action,utility,deadline_miss,infeasible
20,13,28,train-selected fixed,fallback,-0.20649055890322557,0,0
20,13,28,always invoke-QPU,invoke-QPU,-0.15425281503777338,0,0
20,13,28,always remote-sim,remote-sim,-0.16490117648454966,0,0
20,13,28,always local-sim,local-sim,-5.916110405705272,1,0
20,13,28,always fallback,fallback,-0.20649055890322557,0,0
20,13,29,P1,fallback,-0.1878651790985864,0,0
20,13,29,utility-only,fallback,-0.1878651790985864,0,0
20,13,29,logged-IPW,fallback,-0.1878651790985864,0,0
20,13,29,LinUCB,fallback,-0.1878651790985864,0,0
20,13,29,Pareto,invoke-QPU,-2.339229034917971,1,0
20,13,29,oracle,fallback,-0.1878651790985864,0,0
20,13,29,train-selected fixed,fallback,-0.1878651790985864,0,0
20,13,29,always invoke-QPU,invoke-QPU,-2.339229034917971,1,0
20,13,29,always remote-sim,remote-sim,-9.59894323730773,1,1
20,13,29,always local-sim,local-sim,-7.1975592806862245,1,0
20,13,29,always fallback,fallback,-0.1878651790985864,0,0
20,14,0,P1,fallback,-0.20886593282132648,0,0
20,14,0,utility-only,fallback,-0.20886593282132648,0,0
20,14,0,logged-IPW,fallback,-0.20886593282132648,0,0
20,14,0,LinUCB,fallback,-0.20886593282132648,0,0
20,14,0,Pareto,fallback,-0.20886593282132648,0,0
20,14,0,oracle,fallback,-0.20886593282132648,0,0
20,14,0,train-selected fixed,fallback,-0.20886593282132648,0,0
20,14,0,always invoke-QPU,invoke-QPU,-7.328491256267581,1,1
20,14,0,always remote-sim,remote-sim,-10.333633032974133,1,1
20,14,0,always local-sim,local-sim,-6.609701867849493,1,0
20,14,0,always fallback,fallback,-0.20886593282132648,0,0
20,14,1,P1,fallback,-0.19241776297307742,0,0
20,14,1,utility-only,fallback,-0.19241776297307742,0,0
20,14,1,logged-IPW,remote-sim,-0.22393277303041634,0,0
20,14,1,LinUCB,remote-sim,-0.22393277303041634,0,0
20,14,1,Pareto,remote-sim,-0.22393277303041634,0,0
20,14,1,oracle,invoke-QPU,-0.12852823634347726,0,0
20,14,1,train-selected fixed,fallback,-0.19241776297307742,0,0
20,14,1,always invoke-QPU,invoke-QPU,-0.12852823634347726,0,0
20,14,1,always remote-sim,remote-sim,-0.22393277303041634,0,0
20,14,1,always local-sim,local-sim,-5.488211327150831,1,0
20,14,1,always fallback,fallback,-0.19241776297307742,0,0
20,14,2,P1,fallback,-0.2051396880592535,0,0
20,14,2,utility-only,fallback,-0.2051396880592535,0,0
20,14,2,logged-IPW,fallback,-0.2051396880592535,0,0
20,14,2,LinUCB,fallback,-0.2051396880592535,0,0
20,14,2,Pareto,remote-sim,-0.21564464720494592,0,0
20,14,2,oracle,invoke-QPU,-0.1117463867254983,0,0
20,14,2,train-selected fixed,fallback,-0.2051396880592535,0,0
20,14,2,always invoke-QPU,invoke-QPU,-0.1117463867254983,0,0
20,14,2,always remote-sim,remote-sim,-0.21564464720494592,0,0
20,14,2,always local-sim,local-sim,-5.8463004760772215,1,0
20,14,2,always fallback,fallback,-0.2051396880592535,0,0
20,14,3,P1,remote-sim,-0.1732931951814734,0,0
20,14,3,utility-only,remote-sim,-0.1732931951814734,0,0
20,14,3,logged-IPW,fallback,-0.20589346669099745,0,0
20,14,3,LinUCB,remote-sim,-0.1732931951814734,0,0
20,14,3,Pareto,remote-sim,-0.1732931951814734,0,0
20,14,3,oracle,invoke-QPU,-0.144629548218348,0,0
20,14,3,train-selected fixed,fallback,-0.20589346669099745,0,0
20,14,3,always invoke-QPU,invoke-QPU,-0.144629548218348,0,0
20,14,3,always remote-sim,remote-sim,-0.1732931951814734,0,0
20,14,3,always local-sim,local-sim,-6.271613634702693,1,0
20,14,3,always fallback,fallback,-0.20589346669099745,0,0
20,14,4,P1,invoke-QPU,-0.1344872491419185,0,0
20,14,4,utility-only,invoke-QPU,-0.1344872491419185,0,0
20,14,4,logged-IPW,fallback,-0.183045911611501,0,0
20,14,4,LinUCB,remote-sim,-0.19676808716028754,0,0
20,14,4,Pareto,remote-sim,-0.19676808716028754,0,0
20,14,4,oracle,invoke-QPU,-0.1344872491419185,0,0
20,14,4,train-selected fixed,fallback,-0.183045911611501,0,0
20,14,4,always invoke-QPU,invoke-QPU,-0.1344872491419185,0,0
20,14,4,always remote-sim,remote-sim,-0.19676808716028754,0,0
20,14,4,always local-sim,local-sim,-5.625899430492062,1,0
20,14,4,always fallback,fallback,-0.183045911611501,0,0
20,14,5,P1,invoke-QPU,-0.18317630894159914,0,0
20,14,5,utility-only,invoke-QPU,-0.18317630894159914,0,0
20,14,5,logged-IPW,fallback,-0.19261981207468948,0,0
20,14,5,LinUCB,fallback,-0.19261981207468948,0,0
20,14,5,Pareto,remote-sim,-0.20912941887129527,0,0
20,14,5,oracle,invoke-QPU,-0.18317630894159914,0,0
20,14,5,train-selected fixed,fallback,-0.19261981207468948,0,0
20,14,5,always invoke-QPU,invoke-QPU,-0.18317630894159914,0,0
20,14,5,always remote-sim,remote-sim,-0.20912941887129527,0,0
20,14,5,always local-sim,local-sim,-7.232476635256376,1,0
20,14,5,always fallback,fallback,-0.19261981207468948,0,0
20,14,6,P1,remote-sim,-0.14972703042987873,0,0
20,14,6,utility-only,remote-sim,-0.14972703042987873,0,0
20,14,6,logged-IPW,fallback,-0.21641659796313653,0,0
20,14,6,LinUCB,fallback,-0.21641659796313653,0,0
20,14,6,Pareto,remote-sim,-0.14972703042987873,0,0
20,14,6,oracle,invoke-QPU,-0.1212016208987436,0,0
20,14,6,train-selected fixed,fallback,-0.21641659796313653,0,0
20,14,6,always invoke-QPU,invoke-QPU,-0.1212016208987436,0,0
20,14,6,always remote-sim,remote-sim,-0.14972703042987873,0,0
20,14,6,always local-sim,local-sim,-4.890809588392093,1,0
20,14,6,always fallback,fallback,-0.21641659796313653,0,0
20,14,7,P1,invoke-QPU,-0.1137071691827466,0,0
20,14,7,utility-only,invoke-QPU,-0.1137071691827466,0,0
20,14,7,logged-IPW,invoke-QPU,-0.1137071691827466,0,0
20,14,7,LinUCB,remote-sim,-0.18877602848134584,0,0
20,14,7,Pareto,remote-sim,-0.18877602848134584,0,0
20,14,7,oracle,invoke-QPU,-0.1137071691827466,0,0
20,14,7,train-selected fixed,fallback,-0.20030942009673752,0,0
20,14,7,always invoke-QPU,invoke-QPU,-0.1137071691827466,0,0
20,14,7,always remote-sim,remote-sim,-0.18877602848134584,0,0
20,14,7,always local-sim,local-sim,-5.0384087529987145,1,0
20,14,7,always fallback,fallback,-0.20030942009673752,0,0
20,14,8,P1,invoke-QPU,-0.16553200994484074,0,0
20,14,8,utility-only,invoke-QPU,-0.16553200994484074,0,0
20,14,8,logged-IPW,invoke-QPU,-0.16553200994484074,0,0
20,14,8,LinUCB,invoke-QPU,-0.16553200994484074,0,0
20,14,8,Pareto,remote-sim,-0.17601530475275884,0,0
20,14,8,oracle,invoke-QPU,-0.16553200994484074,0,0
20,14,8,train-selected fixed,fallback,-0.2162381694611588,0,0
20,14,8,always invoke-QPU,invoke-QPU,-0.16553200994484074,0,0
20,14,8,always remote-sim,remote-sim,-0.17601530475275884,0,0
20,14,8,always local-sim,local-sim,-6.968389473143437,1,0
20,14,8,always fallback,fallback,-0.2162381694611588,0,0
20,14,9,P1,fallback,-0.21019664886590397,0,0
20,14,9,utility-only,fallback,-0.21019664886590397,0,0
20,14,9,logged-IPW,fallback,-0.21019664886590397,0,0
20,14,9,LinUCB,fallback,-0.21019664886590397,0,0
20,14,9,Pareto,remote-sim,-0.26224833650489465,0,0
20,14,9,oracle,fallback,-0.21019664886590397,0,0
20,14,9,train-selected fixed,fallback,-0.21019664886590397,0,0
20,14,9,always invoke-QPU,invoke-QPU,-2.199899761611611,1,0
20,14,9,always remote-sim,remote-sim,-0.26224833650489465,0,0
20,14,9,always local-sim,local-sim,-5.32566976131185,1,0
20,14,9,always fallback,fallback,-0.21019664886590397,0,0
20,14,10,P1,fallback,-0.18417584548965735,0,0
20,14,10,utility-only,fallback,-0.18417584548965735,0,0
20,14,10,logged-IPW,fallback,-0.18417584548965735,0,0
20,14,10,LinUCB,fallback,-0.18417584548965735,0,0
20,14,10,Pareto,invoke-QPU,-7.392512855418384,1,1
20,14,10,oracle,fallback,-0.18417584548965735,0,0
20,14,10,train-selected fixed,fallback,-0.18417584548965735,0,0
20,14,10,always invoke-QPU,invoke-QPU,-7.392512855418384,1,1
20,14,10,always remote-sim,remote-sim,-4.209517017155812,0,0
20,14,10,always local-sim,local-sim,-6.806759365991756,1,0
20,14,10,always fallback,fallback,-0.18417584548965735,0,0
20,14,11,P1,invoke-QPU,-0.16714574438942847,0,0
20,14,11,utility-only,invoke-QPU,-0.16714574438942847,0,0
20,14,11,logged-IPW,fallback,-0.1928693786619397,0,0
20,14,11,LinUCB,fallback,-0.1928693786619397,0,0
20,14,11,Pareto,remote-sim,-0.19023926871264665,0,0
20,14,11,oracle,invoke-QPU,-0.16714574438942847,0,0
20,14,11,train-selected fixed,fallback,-0.1928693786619397,0,0
20,14,11,always invoke-QPU,invoke-QPU,-0.16714574438942847,0,0
20,14,11,always remote-sim,remote-sim,-0.19023926871264665,0,0
20,14,11,always local-sim,local-sim,-6.29308507558133,1,0
20,14,11,always fallback,fallback,-0.1928693786619397,0,0
20,14,12,P1,fallback,-0.22406347027394283,0,0
20,14,12,utility-only,fallback,-0.22406347027394283,0,0
20,14,12,logged-IPW,fallback,-0.22406347027394283,0,0
20,14,12,LinUCB,fallback,-0.22406347027394283,0,0
20,14,12,Pareto,invoke-QPU,-7.569262974213201,1,1
20,14,12,oracle,fallback,-0.22406347027394283,0,0
20,14,12,train-selected fixed,fallback,-0.22406347027394283,0,0
20,14,12,always invoke-QPU,invoke-QPU,-7.569262974213201,1,1
20,14,12,always remote-sim,remote-sim,-4.429852662057307,1,0
20,14,12,always local-sim,local-sim,-7.804808103967221,1,0
20,14,12,always fallback,fallback,-0.22406347027394283,0,0
20,14,13,P1,remote-sim,-0.17951177330330026,0,0
20,14,13,utility-only,remote-sim,-0.17951177330330026,0,0
20,14,13,logged-IPW,fallback,-0.18628884883541505,0,0
20,14,13,LinUCB,remote-sim,-0.17951177330330026,0,0
20,14,13,Pareto,remote-sim,-0.17951177330330026,0,0
20,14,13,oracle,remote-sim,-0.17951177330330026,0,0
20,14,13,train-selected fixed,fallback,-0.18628884883541505,0,0
20,14,13,always invoke-QPU,invoke-QPU,-2.1218361908071808,1,0
20,14,13,always remote-sim,remote-sim,-0.17951177330330026,0,0
20,14,13,always local-sim,local-sim,-4.596097625923669,1,0
20,14,13,always fallback,fallback,-0.18628884883541505,0,0
20,14,14,P1,fallback,-0.2126446771366543,0,0
20,14,14,utility-only,fallback,-0.2126446771366543,0,0
20,14,14,logged-IPW,fallback,-0.2126446771366543,0,0
20,14,14,LinUCB,fallback,-0.2126446771366543,0,0
20,14,14,Pareto,remote-sim,-0.19742349261627393,0,0
20,14,14,oracle,invoke-QPU,-0.18640246969298613,0,0
20,14,14,train-selected fixed,fallback,-0.2126446771366543,0,0
20,14,14,always invoke-QPU,invoke-QPU,-0.18640246969298613,0,0
20,14,14,always remote-sim,remote-sim,-0.19742349261627393,0,0
20,14,14,always local-sim,local-sim,-7.042608693297094,1,0
20,14,14,always fallback,fallback,-0.2126446771366543,0,0
20,14,15,P1,remote-sim,-0.17939918317108042,0,0
20,14,15,utility-only,remote-sim,-0.17939918317108042,0,0
20,14,15,logged-IPW,fallback,-0.22015299453474402,0,0
20,14,15,LinUCB,fallback,-0.22015299453474402,0,0
20,14,15,Pareto,remote-sim,-0.17939918317108042,0,0
20,14,15,oracle,remote-sim,-0.17939918317108042,0,0
20,14,15,train-selected fixed,fallback,-0.22015299453474402,0,0
20,14,15,always invoke-QPU,invoke-QPU,-2.2026434544501936,1,0
20,14,15,always remote-sim,remote-sim,-0.17939918317108042,0,0
20,14,15,always local-sim,local-sim,-8.070225384599427,1,0
20,14,15,always fallback,fallback,-0.22015299453474402,0,0
20,14,16,P1,fallback,-0.2131159490292507,0,0
20,14,16,utility-only,fallback,-0.2131159490292507,0,0
20,14,16,logged-IPW,fallback,-0.2131159490292507,0,0
20,14,16,LinUCB,fallback,-0.2131159490292507,0,0
20,14,16,Pareto,remote-sim,-0.23562390911644307,0,0
20,14,16,oracle,invoke-QPU,-0.20856932057564026,0,0
20,14,16,train-selected fixed,fallback,-0.2131159490292507,0,0
20,14,16,always invoke-QPU,invoke-QPU,-0.20856932057564026,0,0
20,14,16,always remote-sim,remote-sim,-0.23562390911644307,0,0
20,14,16,always local-sim,local-sim,-6.586428468990036,1,0
20,14,16,always fallback,fallback,-0.2131159490292507,0,0
20,14,17,P1,fallback,-0.205498452245476,0,0
20,14,17,utility-only,fallback,-0.205498452245476,0,0
20,14,17,logged-IPW,remote-sim,-0.25844159516754084,0,0
20,14,17,LinUCB,fallback,-0.205498452245476,0,0
20,14,17,Pareto,remote-sim,-0.25844159516754084,0,0
20,14,17,oracle,fallback,-0.205498452245476,0,0
20,14,17,train-selected fixed,fallback,-0.205498452245476,0,0
20,14,17,always invoke-QPU,invoke-QPU,-2.1643849954150287,1,0
20,14,17,always remote-sim,remote-sim,-0.25844159516754084,0,0
20,14,17,always local-sim,local-sim,-5.733933991013645,1,0
20,14,17,always fallback,fallback,-0.205498452245476,0,0
20,14,18,P1,fallback,-0.20502468381332262,0,0
20,14,18,utility-only,fallback,-0.20502468381332262,0,0
20,14,18,logged-IPW,fallback,-0.20502468381332262,0,0
20,14,18,LinUCB,fallback,-0.20502468381332262,0,0
20,14,18,Pareto,invoke-QPU,-7.43899153532743,1,1
20,14,18,oracle,fallback,-0.20502468381332262,0,0
20,14,18,train-selected fixed,fallback,-0.20502468381332262,0,0
20,14,18,always invoke-QPU,invoke-QPU,-7.43899153532743,1,1
20,14,18,always remote-sim,remote-sim,-14.52905389055758,1,1
20,14,18,always local-sim,local-sim,-5.85028864316396,1,0
20,14,18,always fallback,fallback,-0.20502468381332262,0,0
20,14,19,P1,remote-sim,-0.148650195654226,0,0
20,14,19,utility-only,remote-sim,-0.148650195654226,0,0
20,14,19,logged-IPW,fallback,-0.22192243516915544,0,0
20,14,19,LinUCB,fallback,-0.22192243516915544,0,0
20,14,19,Pareto,remote-sim,-0.148650195654226,0,0
20,14,19,oracle,remote-sim,-0.148650195654226,0,0
20,14,19,train-selected fixed,fallback,-0.22192243516915544,0,0
20,14,19,always invoke-QPU,invoke-QPU,-2.2754688908985155,1,0
20,14,19,always remote-sim,remote-sim,-0.148650195654226,0,0
20,14,19,always local-sim,local-sim,-7.102680061222527,1,0
20,14,19,always fallback,fallback,-0.22192243516915544,0,0
20,14,20,P1,invoke-QPU,-0.18003964374601356,0,0
20,14,20,utility-only,invoke-QPU,-0.18003964374601356,0,0
20,14,20,logged-IPW,fallback,-0.20794292743810683,0,0
20,14,20,LinUCB,remote-sim,-0.19315174599132467,0,0
20,14,20,Pareto,remote-sim,-0.19315174599132467,0,0
20,14,20,oracle,invoke-QPU,-0.18003964374601356,0,0
20,14,20,train-selected fixed,fallback,-0.20794292743810683,0,0
20,14,20,always invoke-QPU,invoke-QPU,-0.18003964374601356,0,0
20,14,20,always remote-sim,remote-sim,-0.19315174599132467,0,0
20,14,20,always local-sim,local-sim,-8.450437684215474,1,0
20,14,20,always fallback,fallback,-0.20794292743810683,0,0
20,14,21,P1,fallback,-0.1892134895326051,0,0
20,14,21,utility-only,fallback,-0.1892134895326051,0,0
20,14,21,logged-IPW,fallback,-0.1892134895326051,0,0
20,14,21,LinUCB,fallback,-0.1892134895326051,0,0
20,14,21,Pareto,fallback,-0.1892134895326051,0,0
20,14,21,oracle,fallback,-0.1892134895326051,0,0
20,14,21,train-selected fixed,fallback,-0.1892134895326051,0,0
20,14,21,always invoke-QPU,invoke-QPU,-8.123343064692746,1,1
20,14,21,always remote-sim,remote-sim,-17.13875488674948,1,1
20,14,21,always local-sim,local-sim,-8.540261115985775,1,0
20,14,21,always fallback,fallback,-0.1892134895326051,0,0
20,14,22,P1,fallback,-0.1993617674487047,0,0
20,14,22,utility-only,fallback,-0.1993617674487047,0,0
20,14,22,logged-IPW,fallback,-0.1993617674487047,0,0
20,14,22,LinUCB,fallback,-0.1993617674487047,0,0
20,14,22,Pareto,invoke-QPU,-0.15231391746527415,0,0
20,14,22,oracle,invoke-QPU,-0.15231391746527415,0,0
20,14,22,train-selected fixed,fallback,-0.1993617674487047,0,0
20,14,22,always invoke-QPU,invoke-QPU,-0.15231391746527415,0,0
20,14,22,always remote-sim,remote-sim,-0.16825356259532753,0,0
20,14,22,always local-sim,local-sim,-5.727730632243794,1,0
20,14,22,always fallback,fallback,-0.1993617674487047,0,0
20,14,23,P1,fallback,-0.2065301481771413,0,0
20,14,23,utility-only,fallback,-0.2065301481771413,0,0
20,14,23,logged-IPW,fallback,-0.2065301481771413,0,0
20,14,23,LinUCB,fallback,-0.2065301481771413,0,0
20,14,23,Pareto,remote-sim,-0.3241993723175513,0,0
20,14,23,oracle,fallback,-0.2065301481771413,0,0
20,14,23,train-selected fixed,fallback,-0.2065301481771413,0,0
20,14,23,always invoke-QPU,invoke-QPU,-2.2314945553885996,1,0
20,14,23,always remote-sim,remote-sim,-0.3241993723175513,0,0
20,14,23,always local-sim,local-sim,-8.623853688460349,1,0
20,14,23,always fallback,fallback,-0.2065301481771413,0,0
20,14,24,P1,invoke-QPU,-0.12430852128086838,0,0
20,14,24,utility-only,invoke-QPU,-0.12430852128086838,0,0
20,14,24,logged-IPW,invoke-QPU,-0.12430852128086838,0,0
20,14,24,LinUCB,remote-sim,-0.2269801273425851,0,0
20,14,24,Pareto,remote-sim,-0.2269801273425851,0,0
20,14,24,oracle,invoke-QPU,-0.12430852128086838,0,0
20,14,24,train-selected fixed,fallback,-0.21941924668167445,0,0
20,14,24,always invoke-QPU,invoke-QPU,-0.12430852128086838,0,0
20,14,24,always remote-sim,remote-sim,-0.2269801273425851,0,0
20,14,24,always local-sim,local-sim,-6.488583502319384,1,0
20,14,24,always fallback,fallback,-0.21941924668167445,0,0
20,14,25,P1,fallback,-0.1881892297791199,0,0
20,14,25,utility-only,fallback,-0.1881892297791199,0,0
20,14,25,logged-IPW,fallback,-0.1881892297791199,0,0
20,14,25,LinUCB,fallback,-0.1881892297791199,0,0
20,14,25,Pareto,fallback,-0.1881892297791199,0,0
20,14,25,oracle,fallback,-0.1881892297791199,0,0
20,14,25,train-selected fixed,fallback,-0.1881892297791199,0,0
20,14,25,always invoke-QPU,invoke-QPU,-7.728537590517293,1,1
20,14,25,always remote-sim,remote-sim,-12.627810129361935,1,0
20,14,25,always local-sim,local-sim,-6.654992432647783,1,0
20,14,25,always fallback,fallback,-0.1881892297791199,0,0
20,14,26,P1,fallback,-0.20980146877175793,0,0
20,14,26,utility-only,fallback,-0.20980146877175793,0,0
20,14,26,logged-IPW,fallback,-0.20980146877175793,0,0
20,14,26,LinUCB,fallback,-0.20980146877175793,0,0
20,14,26,Pareto,fallback,-0.20980146877175793,0,0
20,14,26,oracle,fallback,-0.20980146877175793,0,0
20,14,26,train-selected fixed,fallback,-0.20980146877175793,0,0
20,14,26,always invoke-QPU,invoke-QPU,-7.318385063051768,1,1
20,14,26,always remote-sim,remote-sim,-11.291058001471269,1,1
20,14,26,always local-sim,local-sim,-5.865791477818933,1,0
20,14,26,always fallback,fallback,-0.20980146877175793,0,0
20,14,27,P1,remote-sim,-0.22925087495032181,0,0
20,14,27,utility-only,remote-sim,-0.22925087495032181,0,0
20,14,27,logged-IPW,fallback,-0.2173285049598116,0,0
20,14,27,LinUCB,fallback,-0.2173285049598116,0,0
20,14,27,Pareto,remote-sim,-0.22925087495032181,0,0
20,14,27,oracle,invoke-QPU,-0.1796531499991581,0,0
20,14,27,train-selected fixed,fallback,-0.2173285049598116,0,0
20,14,27,always invoke-QPU,invoke-QPU,-0.1796531499991581,0,0
20,14,27,always remote-sim,remote-sim,-0.22925087495032181,0,0
20,14,27,always local-sim,local-sim,-6.334489277492177,1,0
20,14,27,always fallback,fallback,-0.2173285049598116,0,0
20,14,28,P1,invoke-QPU,-0.14729837619686176,0,0
20,14,28,utility-only,invoke-QPU,-0.14729837619686176,0,0
20,14,28,logged-IPW,fallback,-0.1968150021294733,0,0
20,14,28,LinUCB,remote-sim,-0.22905941371953573,0,0
20,14,28,Pareto,remote-sim,-0.22905941371953573,0,0
20,14,28,oracle,invoke-QPU,-0.14729837619686176,0,0
20,14,28,train-selected fixed,fallback,-0.1968150021294733,0,0
20,14,28,always invoke-QPU,invoke-QPU,-0.14729837619686176,0,0
20,14,28,always remote-sim,remote-sim,-0.22905941371953573,0,0
20,14,28,always local-sim,local-sim,-8.269837316987422,1,0
20,14,28,always fallback,fallback,-0.1968150021294733,0,0
20,14,29,P1,invoke-QPU,-0.13061379098134554,0,0
20,14,29,utility-only,invoke-QPU,-0.13061379098134554,0,0
20,14,29,logged-IPW,invoke-QPU,-0.13061379098134554,0,0
20,14,29,LinUCB,remote-sim,-0.19313130680171292,0,0
20,14,29,Pareto,remote-sim,-0.19313130680171292,0,0
20,14,29,oracle,invoke-QPU,-0.13061379098134554,0,0
20,14,29,train-selected fixed,fallback,-0.21922952846192592,0,0
20,14,29,always invoke-QPU,invoke-QPU,-0.13061379098134554,0,0
20,14,29,always remote-sim,remote-sim,-0.19313130680171292,0,0
20,14,29,always local-sim,local-sim,-5.381903744899086,1,0
20,14,29,always fallback,fallback,-0.21922952846192592,0,0
20,15,0,P1,remote-sim,-0.1381676319570025,0,0
20,15,0,utility-only,remote-sim,-0.1381676319570025,0,0
20,15,0,logged-IPW,fallback,-0.18254321867773468,0,0
20,15,0,LinUCB,fallback,-0.18254321867773468,0,0
20,15,0,Pareto,remote-sim,-0.1381676319570025,0,0
20,15,0,oracle,remote-sim,-0.1381676319570025,0,0
20,15,0,train-selected fixed,fallback,-0.18254321867773468,0,0
20,15,0,always invoke-QPU,invoke-QPU,-0.22613161773368956,0,0
20,15,0,always remote-sim,remote-sim,-0.1381676319570025,0,0
20,15,0,always local-sim,local-sim,-7.787313168610008,1,0
20,15,0,always fallback,fallback,-0.18254321867773468,0,0
20,15,1,P1,invoke-QPU,-0.12258260451931796,0,0
20,15,1,utility-only,invoke-QPU,-0.12258260451931796,0,0
20,15,1,logged-IPW,remote-sim,-0.16883947040069325,0,0
20,15,1,LinUCB,remote-sim,-0.16883947040069325,0,0
